smiles,group
s1c(-c2ccccc2)c(nc1C)C(=O)N1CCC[C@@H](C(F)(F)F)[C@H]1CNC(=O)c1c2ncccc2ccc1,training
S(=O)(=O)(c1cc(ccc1)C(F)(F)F)c1ccc(cc1)CNC(=O)c1[nH]c2c(c1)cncc2,training
[nH]1c2ncnc(N(C)C3CCCCC3(C)C)c2cc1,training
O[C@H]1C[C@@H](n2c3c4cc[nH]c4ncc3nc2C)CC1,training
O1CCN(CC1)CCN1c2c(N(C(=O)Nc3c4c(ccc3)cccc4)C1=O)cccc2,training
Fc1cc(OCCCn2c3CCCCc3c3cc(ccc23)-c2onc(n2)C)ccc1F,training
Clc1cc(Cl)cc(N)c1S(=O)(=O)N[C@@H](CC)Cn1cc(c2c1cccc2)C,training
O=C1N(CCCCc2ccccc2)C(=O)N(CCCCc2ccccc2)C(=O)C1,training
s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(cc1)C#N,training
S1(=O)(=O)N(CC(=O)c2ccccc2)C(C(=O)c2ccccc2)=C(O)c2c1cccc2,training
O=C1CC(CC1)C(=O)N1CC(N(C)c2ncnc3[nH]ccc23)C(CC1)C,training
Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)CO)cc1OC,training
Fc1ccc(cc1)C1(C2CC3(O)CC1CC(C3)C2)CC(O)=O,training
Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1ncnc2c1[C@@H](SC2)C)CNC(C)C,training
OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,training
O1C[C@@H](Oc2nc(nc(n2)N2CCOCC2)-c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N3CCN(CC3)C)cc2)CC1,training
Fc1ccc(cc1)C1CCN(CC1)CCC(=O)N1c2c(C[C@H]1C(=O)N(C)C)cccc2,training
Fc1cc2CC(COc2cc1)C(=O)Nc1ccc(cc1OCCN(C)C)-c1cn[nH]c1,training
S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3nn(c(c3N=2)CC)C2CN(C2)C)c(OCCCC)nc1,training
Clc1ccc(cc1Cc1ccc(OC)cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,training
S(=O)(=O)(Nc1cccc(N(Cc2ccc(Oc3ccc(OCC(O)=O)cc3)cc2)Cc2ccccc2)c1C)C,training
s1c2c(cc1C(=O)NCc1ccc(S(=O)(=O)c3cc(F)cc(F)c3)cc1)ccnc2,training
S(=O)(=O)(N1CCCC1)c1ccc(cc1)-c1nc(C(=O)Nc2cccnc2)c(nc1)N,training
s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(nc1)C(F)(F)F,training
FC1COCCC1N[C@H]1C[C@@](CC1)(C(C)C)C(=O)N1[C@H]2C[C@H](N(C2)C(=O)C2CCCCC2)C1,training
[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC1CC1)=C(O)C=C3,training
ClC=1C=Cn2c(nc(CC)c2C(=O)NCc2ccc(cc2)-c2ccc(cc2)C(C)(C)C)C=1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N1CCCCC1C)C,training
O(CC1CCC(CC1)CNC(=O)c1ccc(O)cc1)c1ccccc1,training
O=C(N1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1)[C@H]1N(CCC1)C(C)C,training
OC(=O)c1n(c2c(c1)cc(NC(=O)[C@]1(NC(=O)c3cc4n(C)c(c(c4cc3)C3CCCCC3)-c3ncccc3)CCCNC1)cc2)C,training
O(c1c(cc(cc1C)C)C)c1nc(cc(NC(CC)CC)c1C)C,training
Oc1cc2c([nH]cc2C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)cc1,training
Fc1cc2[nH]c(cc2cc1)C(=O)N1C[C@]2(CCN(C2)C2CCNC2)c2c1cccc2,training
P(Oc1ccccc1)(=O)(N[C@H](C(OCC1CC1)=O)C)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
Clc1cc2NC(Oc2cc1)=O,training
COC(=O)C1=C(O)C=CC=C1,training
OC(=O)\C=C\c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2cncnc2)(C)C)cc1,training
CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,training
Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)C(=O)NC,training
FC1COCCC1N[C@H]1C[C@@](CC1)(C(C)C)C(=O)N1[C@H]2C[C@H](N(C2)C(=O)NC(C)(C)C)C1,training
O[C@H]1CC[C@]2([C@H](C1)[C@@H](O)C[C@H]1[C@@H]3CC[C@H]([C@@](O)(CCCC(C)C)C)[C@]3(CC[C@@H]12)C)C,training
Brc1cc(F)c(NC2=C(F)C(=O)N(C=C2C(=O)N)C)cc1,training
Clc1ccccc1CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCCN1CCCC1=O,training
CN(C)C(=O)NC1=CC=CC=C1,training
CC(C)(C)C1=CC=CC(O)=C1,training
S(=O)(=O)(N1CCC2(OCC(=O)N(C2)C2CC2)CC1)c1ccc(cc1)-c1cc2ncccc2cc1,training
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,training
Clc1cc(C(=O)N2CCOCC2)c(OC)cc1Nc1nc(NCC)c(cn1)C(F)(F)F,training
O1[C@H](/C(=C/[C@@H]2CCC=CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](\C=C(\C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)/C)CC=C,training
O(C)c1cc(ccc1OC)C(=O)NCc1cc(ccc1)C(=O)Nc1cc2c(CCN(C2)C)cc1,training
OC(=O)C(C)(C)c1ccc(cc1)-c1ncc(cc1)C#N,training
Clc1cc2N=C(N3CCN(CC3)C)c3c(Nc2cc1)cccc3,training
S(=O)(=O)(Nc1cccc(N(Cc2ccc(F)cc2F)Cc2ccc(Oc3cc(OCC(O)=O)c(F)cc3)cc2)c1C)C,training
FC(F)(F)CN1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1,training
Fc1ccc(cc1)Cc1cc(Oc2c(cc(N3N=CC(=O)NC3=O)cc2C)C)ccc1O,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCCC)(C)C=1O)C1CCC1)C,training
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)C=C(C)C)C,training
O1Cc2c(N(C3CCN(CC3)CC(=O)Nc3cc4c5c(n(c4cc3)CC)cccc5)C1=O)cc(cc2)C,training
Fc1ccc(OC[C@@H]2CC[C@@H]3N(C2)CCN(C3)c2ncccn2)cc1,training
S(=O)(=O)(CC)c1cc2nc(oc2cc1)-c1cc2c(cc1)cccc2,training
O=C1CC(Cc2n-3c(CCCN4[C@H](CCCC4)CNc4cc-3ccc4C(=O)N)c(c12)C)(C)C,training
S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@H](n3cc(nc3)-c3ccccc3)C2)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,training
[nH]1c2ncc3nnn(c3c2cc1)C1CCN(CC1)CCC#N,training
O=NC1=CC=C(NC2=CC=CC=C2)C=C1,training
O(c1cc(ncc1CNC)C)c1ccccc1Oc1ccccc1,training
Clc1cc2nccc(NCCOc3ccc(cc3OC)\C=C\C(=O)c3ccc(OC)cc3OC)c2cc1,training
s1c(NC(=O)Nc2cc3c([nH]nc3)cc2)c(cc1C(C)(C)C)C(=O)NCCN(C)C,training
O[C@H]1CC[C@]2([C@H](C1)[C@@H](O)C[C@H]1[C@@H]3CC[C@H]([C@@](O)(CCCC(C)C)C)[C@]3(CC[C@@H]12)C)C,training
[nH]1c2ncc3nnn(c3c2cc1)[C@@H]1CCCN(C1)Cc1ccccc1,training
O=C(NCc1ccccc1)Cc1ccc(cc1)-c1ccccc1,training
Clc1ccc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)CC)cc1,training
o1cc(nc1-c1c(ncnc1N)Nc1cc(C)c(Oc2ccc(nc2)C)cc1)CNC(=O)C=C,training
O(C)c1cc(ccc1)CN(C(=O)c1c2ccc(nc2[nH]c1)-c1cn[nH]c1)C1CC1,training
Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(OCC)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2cc(F)ccc2)cc1,training
Oc1ccc(cc1)C(O)C(N1CCC(CC1)Cc1ccccc1)C,training
NC(C)C1(CCCCC1)c1cc2c(cc1)cccc2,training
s1c(ccc1C)C1=NN(CC2CCC2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
Clc1cc(Cl)ccc1-c1ccc(S(=O)(=O)Nc2cc(ccc2)C(O)=O)cc1,training
ClC1=CN(C(=O)C=C1OC1CCN(CC1)c1ncc(cn1)CCC)c1nc(C)c(N2CCC(O)C2=O)cc1,training
Ic1cc(F)c(Nc2c(ccc(F)c2F)-c2oc(nn2)NCCNC)cc1,training
Fc1cc(Nc2ncnc(N)c2-c2occ(n2)CNC(=O)C=C)ccc1OCc1ncccc1,training
O1[C@@H](Oc2cc(OC)c3c(O[C@]4([C@@H]([C@@H](C(OC)=O)[C@@H](O)[C@@]34O)c3ccccc3)c3ccc(OC)cc3)c2)[C@@H](OC[C@@H]1[C@H](O)CO)OC,training
Clc1ccc(cc1)[C@@H](N1S(=O)(=O)C(n2c(C1)cnc2)C[C@@H](O)c1ccccc1)C,training
COC(=O)CCCC(=O)OC,training
CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,training
Fc1cc(F)c(F)cc1C[C@@H](N)CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1,training
Clc1c2nc(OCC)cc(O[C@@H]3C[C@H](N(C3)C(=O)[C@H](C(C)(C)C)CC(=O)NC(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3CC3)c2ccc1,training
O(CC(O)CNCCC)c1ccccc1C(=O)CCc1ccccc1,training
s1c2cc(ccc2nc1N)-c1nn(c2ncnc(N)c12)Cc1cc2c(nc1N1CCN(CC1)C)cccc2,training
O=C(N1C[C@H](n2c3c4cc[nH]c4ncc3nc2)CCC1)CC#N,training
s1cccc1-c1n2CCc3c(n(nc3CC)C3CCCC3)-c2nn1,training
Fc1ccc(cc1)C(OC(=O)N)CCN1CCN(CC1)c1ccccc1,training
Fc1cc(cc(F)c1)C1(Oc2c(N(CCC(=O)NC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC)C,training
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3N(C[C@H](Oc4cc(OC(C)C)nc5c4ccc(OC)c5C)C3)C(=O)[C@@H](NC(=O)c3nn(cc3)CC(F)(F)F)CCCCC\C=C/[C@@H]1C2)C1CC1,training
CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,training
Fc1c(Nc2ccc(cc2F)C#C)c(cc(\C=N\OCCO)c1F)C(=O)NOCCO,training
O=C1N(Cc2ccccc2C#N)C(=NC=C1C=C)N1C[C@H](N)CCC1,training
s1cccc1C1=NN(CCC(CC)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
S(=O)(=O)(C)c1ccc(cc1)-c1cc(-c2ccc(F)nc2)c(nc1)N,training
CCOP(=S)(OCC)OC1=NN(C=N1)C1=CC=CC=C1,training
s1cccc1C(=O)c1ccc(cc1)C(C(O)=O)C,training
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,training
Clc1cc(ncc1)NC(=O)c1nn(C)c(-c2ccc(F)cc2)c1C,training
Fc1c(F)cc(N2CCC(CC2)C(=O)Nc2cc3NC(=O)C(Oc3cc2)CCO)cc1F,training
FC(F)(F)c1ccc(cc1)CCC(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
[nH]1c2ncc3nc(n(c3c2cc1)C1CCCCC1)C,training
S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(CC(F)(F)F)C1=O)ccnc3)cccc2)CC,training
O=C1N(C)C(=O)N(c2ncn(c12)C)C,training
Brc1cc(CN2CCOCC2)c(OCc2ccc(Cl)cc2)cc1,training
Clc1cc(ccc1)CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCCN1CCCC1=O,training
O(C)c1cc(ccc1OC)C(=O)NCc1cc(ccc1)C(=O)NCCc1ccncc1,training
S(C(c1cc(C)c(cc1)C)(c1ccccc1)c1ccccc1)C[C@H](N)C(O)=O,training
Fc1cc(ccc1C(=O)N[C@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(C(F)(F)F)c(OCc2ccc(F)cc2)cc1,training
O(CCCN1CCCCC1C)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,training
Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CCC2c2ccccc2)ccc1,training
Fc1cc(ccc1C(=O)N[C@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(F)cc1,training
Fc1cc(ccc1-c1ccc(cc1)CN1CCN(CC1)Cc1ccncc1)C(O)(C(F)(F)F)C(F)(F)F,training
Fc1ccccc1-c1onc(n1)COc1cc2c(CCC2N2CCN(CC2)C2(CCCC2)CO)cc1,training
O(C1CN(C1)C1(CCCC1)CCC(C(=O)N)(c1ccccc1)c1ccccc1)c1cc(O)ccc1,training
s1cccc1CN(C(=O)C12CC3CC(C1)CC(C2)C3)C,training
s1c2c(CCOC2)c(C(=O)N2CC(F)(F)C2)c1NC(=O)c1c(cccc1F)C(F)(F)F,training
O=C(NO)\C=C\c1cc2nc(n(c2cc1)CC(CN(C)C)(C)C)CCc1ccccc1,training
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3N(C[C@H](Oc4cc(OCC)nc5c4ccc(OC)c5C)C3)C(=O)[C@@H](NC(OCCC)=O)CCCCC\C=C/[C@@H]1C2)C1CC1,training
O(Cc1cccnc1)C(=O)NCc1ccc(cc1)C(=O)Nc1ccccc1N,training
CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(OC2(O)C2CCCN2C1=O)C(C)C,training
O(CCN1CCCCC1)c1cc(ccc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1cccnc1)/C,training
O(Cc1ccccc1)c1ccc(cc1)C[C@@H](NC(=O)CCCCCCc1ccccc1)CCC(O)=O,training
Clc1cc(ccc1N(CC)C(SCC(=O)Nc1ccc(cc1Cl)-c1ccc(cc1)CC(O)=O)=O)C(C)(C)C,training
Clc1cc(N\C(=N\c2[nH]ccn2)\N)ccc1Cl,training
CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,training
O1CCN(CC1)CCN1c2c(N(C(=O)NC3c4c(CCC3O)cccc4)C1=O)cccc2,training
Fc1ncc(cc1)CN1CCN(CC1)c1ccc(cc1)-c1oc2c(n1)cccc2,training
Clc1ccc2c(CCCC2c2[nH]ccn2)c1NS(=O)(=O)C,training
N1(C[C@]2([C@H](CCC2)C1)c1cc2c(cc1)cccc2)C,training
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)-c1[nH]nnc1,training
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)C1CCCC1=O,training
C(C1=CC=CC=C1)[N+]1=C2C=CC=CC2=CC=C1,training
[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1,training
O(C)c1cc2CCCCN(c2cc1)c1nc(nc2c1cccc2)C,training
CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O,training
P(Oc1c2c(ccc1)cccc2)(OC[C@H]1O[C@@H](n2c3nc(nc(OC)c3nc2)N)[C@@](O)(C)[C@@H]1O)(=O)N[C@H](C(OCC(C)(C)C)=O)C,training
O(c1cc(ccc1)C(C(O)=O)C)c1ccccc1,training
Fc1c2COC(=O)N(c2ccc1)C1CCN(CC1)CC(=O)Nc1cc2c3c([nH]c2cc1)cccc3,training
ClC=1C=Cn2c(nc(CC)c2C(=O)NCc2ccc(cc2)-c2ccncc2)C=1,training
O(C)c1cc2c(nccc2[C@H](O)[C@@H]2N3C[C@@H](C(C2)CC3)C=C)cc1,training
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training
Fc1ccc(cc1)C(OC(=O)N)CCN1CCN(CC1)c1ccc(O)cc1,training
ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,training
Fc1cc(cc(F)c1)C1(Oc2c(N(CCCOCC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC)C,training
Fc1ccc(cc1)C(CCNC(=O)c1ccc(O)nc1)c1ccc(F)cc1,training
Fc1ccc(nc1CN1CCOCC1)-c1ccc(cc1)CN1CC(=O)N(CC(C)C)C1=O,training
O=C1N(c2c(N1C(=O)N[C@@H](C(C)(C)C)C(=O)N)cccc2)CCC(C)C,training
CC(CCC1=CC=CC=C1)NCC(O)C1=CC=C(O)C(=C1)C(N)=O,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)C(C)(C)C)C,training
CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)N1C=NC=N1,training
NC(=N)N1CCc2c(C1)cccc2,training
OCc1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2,training
O(C)c1ccc(cc1-c1ccc(OC)nc1)C1=Nc2c(n(nc2C(C)(C)C)CCCO)C(=O)NC1,training
O1CCN(CC1)CCCOc1ccc(cc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
o1c(cnc1C(=O)C1CCc2cc(OCc3ccccc3)ccc2C1)-c1ncccc1,training
s1ccnc1-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
Fc1ccc(-n2c(C)c(nc2C)C(=O)Nc2nc(ccc2)C(F)(F)F)cc1,training
O(C)c1cc(ccc1)CNC(=O)c1[nH]c2nc(ccc2c1CN1CCN(CC1)C)-c1cn[nH]c1,training
Fc1cc2c(nc1)c(N1CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC1)ccc2,training
n1cc(ccc1-c1ccc(cc1)C(C)C)C#N,training
CCOC(=O)C1=CC=C(O)C=C1,training
Fc1ccc(cc1)C[C@H](CC(=O)[C@@H](NC(=O)c1noc(c1)C)C(C)C)C(=O)N[C@H](\C=C\C(OCC)=O)C[C@@H]1CCNC1=O,training
s1cccc1C1=NN(Cc2ccccc2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
CSC(=O)C1=CC=CC2=C1SN=N2,training
O1CCN(CC1)CCCN(Cc1cc(OC)ccc1)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)CO,training
FC(F)(F)c1cc2N(C(=O)C(c3cc(-c4cn(nc4)C)c(O)cc3)C(=O)N(c2cc1)CC)c1ccccc1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)(C)C)C1=O)CC(C)(C)C)C,training
S(=O)(=O)(C=1/C(/N2C(=NC=1SC)C=CC=C2)=N/C)c1ccccc1,training
Clc1ccc(cc1)[C@@H]1CNC[C@H]1C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
N(C1=CC=CC=C1)C1=CC=CC=C1,training
CCC1OC=CC(=O)C1=O,training
Ic1cc(F)c(Nc2n(c3c(CCC3=O)c2C(=O)NOCCO)C)cc1,training
SC1=NC2=C(S1)C=CC=C2,training
CCCC1=CC=C(N)C=C1,training
Oc1ccc(cc1NC=O)[C@@H](O)CNCCc1ccc(NC[C@H](O)c2ccccc2)cc1,training
CN1C=NC2=C1C(=O)NC(=O)N2C,training
Fc1cc(F)ccc1-c1ccc(cc1)[C@@H](N1CC[C@](OC1=O)(CCO)c1ccc(F)cc1)C,training
Ic1cc(F)c(NC=2C3=C(N=CN(CCO)C3=O)N(C)C(=O)C=2F)cc1,training
S(=O)(=O)(N1Cc2cc(ccc2C1)\C=C\C(=O)NO)c1cc(ccc1)C,training
CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C,training
o1cc(cc1)-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,training
O(CCN1CCC(=O)CC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
S(Cc1onc(n1)-c1ccc(cc1)C)c1nnc(n1-c1ccc(OC)cc1)-c1ccncc1,training
s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(cc1)C(=O)N1CCOCC1,training
O=C(Nc1ccccc1)Cc1ccc(-n2c3ncccc3nc2-c2cccnc2N)cc1,training
s1ccnc1C\1=NNC(=O)/C/1=C\c1c2c(n(c1)C)cccc2OCc1c(F)cccc1F,training
n1n(c(N)c(-c2ccccc2)c1C)C1CCCCC1,training
FC(F)(F)c1nn(c(c1)-c1ccc(cc1)C)-c1ccc(cc1)C(O)=O,training
OC1=CC=CC(CC2COC(=O)C2CC2=CC(O)=CC=C2)=C1,training
FC(F)(F)c1cc(-c2cc(ccc2)C#N)c(OCC(O)=O)cc1,training
Clc1ccccc1CC(N1CCNCC1)c1ccccc1,training
S(=O)(=O)(c1ccc(cc1)CNC(=O)C=1C=Cc2n(C=1)ccn2)c1ccc(nc1)N1CCOCC1,training
S(=O)(=O)(N)c1ccc(-n2nc(cc2-c2ccc(cc2)C)C(F)(F)F)cc1,training
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)-c1cnoc1,training
CN(C)CCC=C1C2=CC=CC=C2COC2=CC=CC=C12,training
Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CCC(OCC)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
OC(C1CCN(CC1)CCCC(O)c1ccc(cc1)C(C)(C)C)(c1ccccc1)c1ccccc1,training
Clc1cc(ccc1CNC(=O)c1ccc(OCCC(F)(F)F)nc1)C#N,training
n1c(cc(nc1N)N(CCNc1nc(ncc1)N)C)CCC(C)C,training
O1Cc2cc(OC)ccc2N(C2CCN(CC2)CC(=O)Nc2cc-3c(cc2)C(=O)c2c-3cccc2)C1=O,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N1CCCCC1)C,training
Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCC2N2CCN(CC2)C2CC(C)C(C2)C)cc1,training
Clc1cnc(N2CCN(CC2)Cc2cn[nH]c2)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
S(=O)(=O)(Nc1cc(CO)c(cc1)CO)c1ccc(cc1)-c1ccc(F)cc1F,training
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,training
S(=O)(=O)(C)c1ccc(cc1)C=1c2nc(nn2C=CC=1)Nc1cc(N2CCN(CC2)C)ccc1,training
O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
P(Oc1ccccc1)(=O)(N[C@@H](Cc1ccccc1)C(OC1CCC1)=O)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,training
s1c2c(N(CC3Oc4c(OC3)cccc4)C(=O)N(O)C2=O)cc1,training
n1c(Nc2c(cc(cc2C)\C=C\C#N)C)ccnc1Nc1ccc(cc1)C#N,training
CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1C(O)=O,training
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)N1CCOCC1)/C,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)CC(C)(C)C)C,training
Clc1cc(OC)c(Oc2cc(ncc2CN(C)C)C)cc1,training
CC1=CC=CC(C)=C1O,training
O(CCC1CCC(CC1)CNC(=O)c1cn[nH]c1)c1ccccc1,training
FC1(F)CCN(CC1)CCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,training
s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(OC)nc1,training
S(=O)(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C,training
s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(S(=O)(=O)[C@H]2C[C@@H](O)CC2)c1Cc1ccccc1C(F)(F)F,training
s1c(cc(C(=O)N)c1Nc1nc(ccc1)C)-c1ccccc1F,training
O(c1cc(cc(c1)C#N)C#N)c1c2c([nH]nc2C)c(cc1)CO,training
[nH]1ncc(c1)-c1cc2c(nc(nc2N(C)C)[C@@H]2CNC[C@H]2c2ccccc2)cc1,training
S(=O)(=O)(Nc1cc(Oc2ccccc2)ccc1C(O)=O)c1ccc(cc1)C,training
O(Cc1cc(nc2c1cccc2)C)c1ccc(cc1)[C@]1(N)CCN([C@H](C(C)C)C(=O)NO)C1=O,training
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1ncccc1)/C,training
Fc1cc(ccc1NC1=NC(=Cn2c1ncc2-c1cn[nH]c1)C)C(=O)N1CCNCC1,training
O1c2c(N(CCCCC(=O)C)C(=O)C1CCOc1ccccc1CC(O)=O)cccc2,training
Clc1ccccc1CNc1nc(NCC2CCC(CC2)CN)c([N+](=O)[O-])cn1,training
S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3nn(CCOC)c(c3N=2)CC)c(OCCOC)nc1,training
Fc1cc(F)ccc1CN1c2c(cc(Oc3nccc(OC)c3C(F)(F)F)cc2)C(=O)N=C1,training
